Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-7.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-7.0,10.138,8.004
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.9,11.671,7.971
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.8,9.514,7.532
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.8,1.812,1.458
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.7,11.399,7.805
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.6,9.551,6.627
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.4,11.168,7.313
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5732,-6.4,9.917,6.775
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-7.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-7.3,1.916,0.124
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-7.3,2.34,1.898
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-7.3,2.872,1.855
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-7.1,10.523,3.265
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-6.8,10.674,3.257
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-6.2,10.577,3.341
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-6.0,5.851,3.234
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5770,-5.9,9.99,2.823
