Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.4,4.103,2.622
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.3,4.615,2.43
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.3,4.641,2.401
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.1,5.102,2.686
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.1,5.989,3.639
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.0,5.295,2.901
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.0,5.031,2.805
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4499,-5.0,5.753,2.405
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.5,6.728,2.127
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.1,7.182,2.501
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.1,6.476,2.856
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.0,6.971,2.326
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-6.0,8.722,5.604
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-5.9,4.364,3.326
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-5.9,6.087,2.92
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4595,-5.9,2.969,1.831
