Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-6.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-6.0,5.376,2.714
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.9,4.812,2.381
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.7,4.971,1.915
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.7,5.357,1.803
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.7,6.479,2.025
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.6,6.608,2.812
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.6,3.808,1.248
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_92253,-5.5,5.539,1.942
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-7.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-7.1,6.904,1.946
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.8,7.252,2.118
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.6,7.244,1.88
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.6,7.114,2.332
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.4,3.407,2.166
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.4,7.297,1.682
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.1,2.359,1.75
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9782,-6.1,6.882,2.244
