Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.3,5.92,3.041
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.1,5.297,2.91
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.1,1.671,1.389
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.0,4.139,2.711
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.0,3.404,2.749
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-5.0,9.426,7.648
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_CLU,-4.9,9.306,7.658
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-7.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-7.0,6.97,1.824
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-6.6,7.022,1.814
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-6.5,2.865,2.166
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-6.3,3.875,2.512
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-6.0,6.802,2.601
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-5.9,7.171,1.844
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-5.9,4.151,2.284
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_DEX,-5.9,4.068,2.511
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.4,4.869,3.188
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.4,3.053,2.524
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.3,4.277,3.108
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.1,8.416,3.481
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.1,8.699,4.307
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.1,5.456,3.591
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-6.1,6.356,3.529
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_LSN,-5.9,7.45,4.087
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-5.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.8,1.993,1.476
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.6,5.19,2.893
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.5,11.416,10.581
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.3,10.439,9.983
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.3,9.849,9.511
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.2,12.442,11.737
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.1,10.852,10.451
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_MF8,-4.0,12.279,11.771
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.6,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.6,1.792,1.35
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.6,2.585,2.024
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.4,2.009,1.524
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.1,3.789,2.558
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-7.0,2.708,1.821
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-6.9,2.663,2.023
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-6.8,2.963,1.972
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9SC,-6.8,9.436,4.448
