Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_YMZ,-6.7,11.683,9.492
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_YMZ,-6.5,1.566,1.091
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_YMZ,-6.5,10.806,8.152
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_YMZ,-6.4,5.338,3.85
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_YMZ,-6.3,11.017,8.084
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-6.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-6.0,5.17,2.174
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.8,7.26,3.593
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.6,5.132,2.428
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.6,6.486,3.592
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.5,4.792,2.764
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.3,6.762,3.284
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.3,3.369,2.472
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Z80,-5.3,6.084,3.08
