Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.8,4.108,2.7
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.7,4.263,2.774
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.5,4.143,2.145
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.5,6.868,3.762
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.5,6.278,4.113
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RFX,-5.4,4.223,2.628
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.5,6.021,1.886
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.5,3.148,1.988
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.3,4.328,2.217
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.1,4.97,2.743
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-6.0,5.612,3.024
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-5.9,5.981,2.489
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-5.8,5.461,3.229
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_RTZ,-5.8,5.353,2.151
